,Unnamed: 0,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
284,284,I-naturalist,Alberta,2020,Coccinella septempunctata,49.696925,-112.8597833333,0.0
285,285,I-naturalist,Alberta,2020,Coccinella septempunctata,49.6991277778,-112.8624111111,6.0
286,286,I-naturalist,Alberta,2020,Coccinella septempunctata,49.6997083333,-112.8613361111,6.0
287,287,I-naturalist,Alberta,2020,Coccinella septempunctata,49.6997789855,-112.8615863634,4.0
288,288,I-naturalist,Alberta,2020,Coccinella septempunctata,49.6998777778,-112.8601555556,0.0
289,289,I-naturalist,Alberta,2020,Coccinella septempunctata,49.702095,-112.8597416667,8.0
290,290,I-naturalist,Alberta,2020,Coccinella septempunctata,49.7054861111,-112.8695944444,0.0
291,291,I-naturalist,Alberta,2020,Coccinella septempunctata,49.70585,-112.8680888889,0.0
292,292,I-naturalist,Alberta,2020,Coccinella septempunctata,49.70585,-112.86802833,6.0
293,293,I-naturalist,Alberta,2020,Coccinella septempunctata,49.7060444444,-112.8672972222,0.0
294,294,I-naturalist,Alberta,2020,Coccinella septempunctata,49.7063916667,-112.8691861111,6.0
295,295,I-naturalist,Alberta,2020,Coccinella septempunctata,49.7225,-112.6361111111,0.0
296,296,I-naturalist,Alberta,2020,Coccinella septempunctata,49.7417783333,-112.8552666667,0.0
297,297,I-naturalist,Alberta,2020,Coccinella septempunctata,49.7419023375,-112.9312829488,30.0
298,298,I-naturalist,Alberta,2020,Coccinella septempunctata,49.7439533333,-112.8528216667,6.0
299,299,I-naturalist,Alberta,2020,Coccinella septempunctata,49.8163111111,-112.92295,0.0
300,300,I-naturalist,Alberta,2020,Coccinella septempunctata,49.816545,-112.91613833,16.0
301,301,I-naturalist,Alberta,2020,Coccinella septempunctata,49.8415505556,-110.9105430556,0.0
302,302,I-naturalist,Alberta,2020,Coccinella septempunctata,49.99954746,-110.69441925,9.0
303,303,I-naturalist,Alberta,2020,Coccinella septempunctata,50.0,-110.7,0.0
304,304,I-naturalist,Alberta,2020,Coccinella septempunctata,50.0034611111,-110.6850111111,0.0
305,305,I-naturalist,Alberta,2020,Coccinella septempunctata,50.0040884591,-110.6937538095,354.0
306,306,I-naturalist,Alberta,2020,Coccinella septempunctata,50.0086111111,-110.6302777778,0.0
307,307,I-naturalist,Alberta,2020,Coccinella septempunctata,50.0088888889,-110.63,0.0
308,308,I-naturalist,Alberta,2020,Harmonia axyridis,50.0453333333,-110.6831277778,5.0
309,309,I-naturalist,Alberta,2020,Coccinella septempunctata,50.048614,-110.6929429722,0.0
310,310,I-naturalist,Alberta,2020,Coccinella septempunctata,50.0527805,-110.64623333,6.0
311,311,I-naturalist,Alberta,2020,Coccinella septempunctata,50.05363744,-110.69801148,7.0
312,312,I-naturalist,Alberta,2020,Coccinella septempunctata,50.05364842,-110.69800605,9.0
313,313,I-naturalist,Alberta,2020,Coccinella septempunctata,50.05365594,-110.69800423,6.0
314,314,I-naturalist,Alberta,2020,Coccinella septempunctata,50.4000134078,-113.2607375735,15.0
315,315,I-naturalist,Alberta,2020,Coccinella septempunctata,50.5709773306,-114.3004752665,907.0
316,316,I-naturalist,Alberta,2020,Coccinella septempunctata,50.5855127281,-111.9078357752,16.0
317,317,I-naturalist,Alberta,2020,Coccinella septempunctata,50.5932,-113.92697167,43.0
318,318,I-naturalist,Alberta,2020,Coccinella septempunctata,50.5993504502,-113.9300832548,61.0
319,319,I-naturalist,Alberta,2020,Coccinella septempunctata,50.630925,-114.5300916667,6.0
320,320,I-naturalist,Alberta,2020,Coccinella septempunctata,50.6474583333,-114.5592638889,5.0
321,321,I-naturalist,Alberta,2020,Coccinella septempunctata,50.73828,-113.95813833,65.0
322,322,I-naturalist,Alberta,2020,Coccinella septempunctata,50.827066,-113.464821,0.0
323,323,I-naturalist,Alberta,2020,Coccinella septempunctata,50.841816,-113.9498861111,50.0
324,324,I-naturalist,Alberta,2020,Coccinella septempunctata,50.8418805556,-113.9498972222,0.0
325,325,I-naturalist,Alberta,2020,Coccinella septempunctata,50.845652,-113.9629638889,50.0
326,326,I-naturalist,Alberta,2020,Coccinella septempunctata,50.85055833,-115.41363667,6.0
327,327,I-naturalist,Alberta,2020,Coccinella septempunctata,50.8642263051,-114.2478192364,30.0
328,328,I-naturalist,Alberta,2020,Coccinella septempunctata,50.8766295819,-113.9704429731,9.0
329,329,I-naturalist,Alberta,2020,Coccinella septempunctata,50.87941167,-114.75013667,6.0
330,330,I-naturalist,Alberta,2020,Coccinella septempunctata,50.8975208609,-114.0953921886,6.0
331,331,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9052912582,-114.0314290098,65.0
332,332,I-naturalist,Alberta,2020,Coccinella septempunctata,50.90881667,-113.96460833,4.0
333,333,I-naturalist,Alberta,2020,Coccinella septempunctata,50.90995,-113.961205,8.0
334,334,I-naturalist,Alberta,2020,Coccinella septempunctata,50.90999167,-114.03575,5.0
335,335,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9099989804,-114.0589247518,123.0
336,336,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9111061,-114.03323756,5.0
337,337,I-naturalist,Alberta,2020,Coccinella septempunctata,50.912405,-113.97190833,24.0
338,338,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9155594888,-113.9718028384,48.0
339,339,I-naturalist,Alberta,2020,Coccinella septempunctata,50.91746104,-113.99209236,5.0
340,340,I-naturalist,Alberta,2020,Coccinella septempunctata,50.91773667,-114.10238617,0.0
341,341,I-naturalist,Alberta,2020,Coccinella septempunctata,50.91813667,-113.93055833,16.0
342,342,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9295745312,-114.0507633984,349.0
343,343,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9297367938,-114.0617444533,357.0
344,344,I-naturalist,Alberta,2020,Coccinella septempunctata,50.930602,-114.116616,20.0
345,345,I-naturalist,Alberta,2020,Coccinella septempunctata,50.93148833,-114.00693612,5.0
346,346,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9320444444,-114.0791694444,0.0
347,347,I-naturalist,Alberta,2020,Coccinella septempunctata,50.93303,-114.08523617,12.0
348,348,I-naturalist,Alberta,2020,Coccinella septempunctata,50.93787,-114.09478,0.0
349,349,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9394613889,-114.0064,0.0
350,350,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9395527778,-113.9808111111,5.0
351,351,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9395682564,-113.9807082,98.0
352,352,I-naturalist,Alberta,2020,Coccinella septempunctata,50.93957167,-113.98091167,5.0
353,353,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9396694444,-113.9809722222,5.0
354,354,I-naturalist,Alberta,2020,Coccinella septempunctata,50.94774667,-114.02449167,32.0
355,355,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9487953186,-114.0447921753,0.0
356,356,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9557342797,-114.1114801912,6.0
357,357,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9607604714,-114.0879368037,17.0
358,358,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9622047609,-114.0475974699,5.0
359,359,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9659151661,-114.1112374887,805.0
360,360,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9707087178,-114.1277746569,4.0
361,361,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9716130281,-114.1290839018,5.0
362,362,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9718186781,-113.6681053787,7.0
363,363,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9724805556,-113.9467805556,0.0
364,364,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9735304453,-114.0578562664,8.0
365,365,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9751583333,-113.9467277778,0.0
366,366,I-naturalist,Alberta,2020,Coccinella septempunctata,50.98490414,-114.05657362,11.0
367,367,I-naturalist,Alberta,2020,Coccinella septempunctata,50.985270033,-114.0567977981,11.0
368,368,I-naturalist,Alberta,2020,Coccinella septempunctata,50.98742833,-114.09191117,6.0
369,369,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9902722222,-113.9699388889,0.0
370,370,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9908824,-114.1562318,177.0
371,371,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9917328279,-113.9609948221,64.0
372,372,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9923833333,-114.146025,0.0
373,373,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9946972222,-114.1471194444,0.0
374,374,I-naturalist,Alberta,2020,Coccinella septempunctata,50.9960581458,-114.157181714,221.0
375,375,I-naturalist,Alberta,2020,Coccinella septempunctata,50.999795,-114.0283445,16.0
376,376,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0033760863,-114.0982401829,10.0
377,377,I-naturalist,Alberta,2020,Coccinella septempunctata,51.008141,-114.206245,78.0
378,378,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0096166667,-114.0912611111,0.0
379,379,I-naturalist,Alberta,2020,Coccinella septempunctata,51.01870833,-114.10046383,65.0
380,380,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0231361667,-113.99527,0.0
381,381,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0233583333,-114.06125,15.0
382,382,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0239204059,-114.0683503746,4.0
383,383,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0241340345,-114.0845241108,15.0
384,384,I-naturalist,Alberta,2020,Coccinella septempunctata,51.024644764,-114.07067499,8.0
385,385,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0249349821,-114.0838477064,5.0
386,386,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0251780436,-114.0717308968,41.0
387,387,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0254034755,-114.0740060806,31.0
388,388,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0280305,-113.99227833,5.0
389,389,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0280388333,-113.9965966667,0.0
390,390,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0291572028,-114.0897579571,36.0
391,391,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0296746296,-114.1790166576,50.0
392,392,I-naturalist,Alberta,2020,Coccinella septempunctata,51.03105,-114.0601388889,0.0
393,393,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0327698144,-114.0767291619,15.0
394,394,I-naturalist,Alberta,2020,Coccinella septempunctata,51.033924087,-114.195984202,3.0
395,395,I-naturalist,Alberta,2020,Coccinella septempunctata,51.03612,-113.8386,0.0
396,396,I-naturalist,Alberta,2020,Coccinella septempunctata,51.03731117,-114.01178055,4.0
397,397,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0379289722,-113.8399239722,0.0
398,398,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0396642373,-114.0650328982,4.0
399,399,I-naturalist,Alberta,2020,Coccinella septempunctata,51.03978617,-114.01502222,5.0
400,400,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0398055556,-114.0155083333,0.0
401,401,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0398111111,-114.0153722222,0.0
402,402,I-naturalist,Alberta,2020,Coccinella septempunctata,51.04026667,-114.49032,6.0
403,403,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0451758274,-114.0187464624,16.0
404,404,I-naturalist,Alberta,2020,Coccinella septempunctata,51.04533883,-114.0431055,8.0
405,405,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0453604832,-114.080509791,65.0
406,406,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0454981944,-114.0149410833,0.0
407,407,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0458042706,-114.1112621316,5.0
408,408,I-naturalist,Alberta,2020,Coccinella septempunctata,51.046725,-114.0396861111,0.0
409,409,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0468888889,-114.0401222222,0.0
410,410,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0472219457,-114.1201045364,108.0
411,411,I-naturalist,Alberta,2020,Coccinella septempunctata,51.05044717,-114.17023,0.0
412,412,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0511979692,-114.0429818937,117.0
413,413,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0517784088,-114.0616809751,248.0
414,414,I-naturalist,Alberta,2020,Coccinella septempunctata,51.05220833,-114.06214167,14.0
415,415,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0522902189,-114.0618900652,233.0
416,416,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0534583333,-114.0412805556,0.0
417,417,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0555777778,-114.0626833333,0.0
418,418,I-naturalist,Alberta,2020,Coccinella septempunctata,51.05614378,-113.82352445,10.0
419,419,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0562666667,-114.0630055556,0.0
420,420,I-naturalist,Alberta,2020,Coccinella septempunctata,51.056501835,-114.0258214268,4.0
421,421,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0567703983,-114.1874330119,5.0
422,422,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0568888889,-114.0637194444,0.0
423,423,I-naturalist,Alberta,2020,Coccinella septempunctata,51.05721383,-114.04788883,6.0
424,424,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0580166667,-114.0435305556,0.0
425,425,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0586333333,-114.0422777778,0.0
426,426,I-naturalist,Alberta,2020,Coccinella septempunctata,51.058635231,-114.0814600164,16.0
427,427,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0586416667,-114.0685777778,0.0
428,428,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0586555556,-114.0400361111,0.0
429,429,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0586775,-114.0425275,0.0
430,430,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0587194444,-114.0444722222,0.0
431,431,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0600500019,-114.1259478527,31.0
432,432,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0605555556,-114.1538666667,0.0
433,433,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0607805,-114.1071695,0.0
434,434,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0610333333,-114.1542111111,0.0
435,435,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0616455,-114.0735715,177.0
436,436,I-naturalist,Alberta,2020,Coccinella septempunctata,51.06228333,-114.042625,65.0
437,437,I-naturalist,Alberta,2020,Coccinella septempunctata,51.06231383,-114.04273333,32.0
438,438,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0641281759,-114.1603973122,31.0
439,439,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0643186389,-114.061977094,976.0
440,440,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0644425254,-114.1521964967,175.0
441,441,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0648035,-114.0653507,183.0
442,442,I-naturalist,Alberta,2020,Coccinella septempunctata,51.06765,-114.031325,6.0
443,443,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0796861667,-114.1636805,41.0
444,444,I-naturalist,Alberta,2020,Coccinella septempunctata,51.07988617,-114.1634305,10.0
445,445,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0799611667,-114.1632305,11.0
446,446,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0802943617,-114.0627535433,81.0
447,447,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0810833333,-114.1118533333,0.0
448,448,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0814099722,-114.120429,0.0
449,449,I-naturalist,Alberta,2020,Coccinella septempunctata,51.08262217,-114.11337217,0.0
450,450,I-naturalist,Alberta,2020,Coccinella septempunctata,51.08479,-114.06173,0.0
451,451,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0848180126,-114.1781504787,65.0
452,452,I-naturalist,Alberta,2020,Coccinella septempunctata,51.08504,-114.06125,0.0
453,453,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0867445366,-114.1395301929,4.0
454,454,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0870395901,-114.1408722962,4.0
455,455,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0870569627,-114.1409433173,4.0
456,456,I-naturalist,Alberta,2020,Coccinella septempunctata,51.08945833,-114.1271445,19.0
457,457,I-naturalist,Alberta,2020,Coccinella septempunctata,51.09100833,-114.0834805,32.0
458,458,I-naturalist,Alberta,2020,Coccinella septempunctata,51.091458929,-114.1540257017,122.0
459,459,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0957353596,-114.1402679772,4.0
460,460,I-naturalist,Alberta,2020,Coccinella septempunctata,51.0969589722,-114.068864,0.0
461,461,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1002803856,-114.119216394,2.0
462,462,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1002883911,-114.0770492553,0.0
463,463,I-naturalist,Alberta,2020,Coccinella septempunctata,51.100837764,-114.0979460694,462.0
464,464,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1008827259,-114.1902597249,5.0
465,465,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1024471999,-114.0759282187,5.0
466,466,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1036705776,-114.0965535656,200.0
467,467,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1043404,-114.1282352589,262.0
468,468,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1067226855,-114.123816952,1.0
469,469,I-naturalist,Alberta,2020,Coccinella septempunctata,51.107013405,-114.1753904908,12.0
470,470,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1086519316,-114.0993988437,25.0
471,471,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1089186061,-114.0832240765,65.0
472,472,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1091638889,-114.1389916667,5.0
473,473,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1093805312,-114.0844386257,50.0
474,474,I-naturalist,Alberta,2020,Coccinella septempunctata,51.109537,-114.108906,48.0
475,475,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1107161747,-114.1508443719,22.0
476,476,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1107441984,-114.1508293116,24.0
477,477,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1125,-114.23194,5.0
478,478,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1152937711,-114.2231492871,12.0
479,479,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1156420387,-114.1677332654,19.0
480,480,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1185389863,-114.1918365285,263.0
481,481,I-naturalist,Alberta,2020,Coccinella septempunctata,51.1197299722,-114.1525249722,0.0
