,Source,State,Year,Species,Latitude,Longitude,public_positional_accuracy
307,,Manitoba,2015,Adalia bipunctata,50.438,-100.591,0.0
308,Centre for Biodiversity Genomics,Manitoba,2015,Adalia bipunctata,50.43,-100.59,0.0
309,"University of Guelph, Centre for Biodiversity Genomics",Saskatchewan,2015,Adalia bipunctata,52.43999862670898,-109.1500015258789,0.0
310,The Lost Ladybugs,Saskatchewan,2015,Adalia bipunctata,52.1072998,-106.635,0.0
311,I-naturalist,Saskatchewan,2015,Adalia bipunctata,50.49109171,-104.61020064,5.0
312,,Alberta,2016,Adalia bipunctata,50.92,-114.09,0.0
313,I-naturalist,Alberta,2016,Adalia bipunctata,53.5423832833,-113.2617812917,100.0
314,The Lost Ladybugs,Oregon,2016,Adalia bipunctata,43.974221,-116.98564,0.0
315,The Lost Ladybugs,British Columbia,2016,Adalia bipunctata,48.4388999,-123.396,0.0
316,The Lost Ladybugs,California,2016,Adalia bipunctata,37.7771186,-122.41963,0.0
317,Denver Botanic Gardens,Colorado,2016,Adalia bipunctata,39.732218,-104.963182,0.0
318,Cheadle Center for Biodiversity and Ecological Restoration,California,2016,Adalia bipunctata,34.40949249267578,-119.85223388671876,170.0
319,,Alberta,2016,Adalia bipunctata,50.9182,-114.089,0.0
320,I-naturalist,Saskatchewan,2016,Adalia bipunctata,53.3909080161,-108.961375057,4.0
321,European Molecular Biology Laboratory (EMBL),Alberta,2016,Adalia bipunctata,50.91999816894531,-114.08999633789062,0.0
322,I-naturalist,British Columbia,2016,Adalia bipunctata,49.243492,-124.091844,21.0
323,I-naturalist,Alberta,2016,Adalia bipunctata,49.6773133333,-112.8606116667,0.0
324,American Museum of Natural History - Invertebrate Zoology,California,2016,Adalia bipunctata,34.409492,-119.852232,0.0
325,The Lost Ladybugs,Alberta,2016,Adalia bipunctata,51.0452194,-114.06301,0.0
326,I-naturalist,Montana,2016,Adalia bipunctata,46.5875846,-112.0172446,20.0
327,The Lost Ladybugs,Saskatchewan,2016,Adalia bipunctata,50.4660987,-104.62699,0.0
328,The Lost Ladybugs,Wyoming,2016,Adalia bipunctata,41.1348114,-104.82154,0.0
329,I-naturalist,Tennessee,2016,Adalia bipunctata,35.9565273044,-83.9278244458,104.0
330,I-naturalist,Wyoming,2016,Adalia bipunctata,44.9762583333,-110.6989216667,0.0
331,I-naturalist,Wyoming,2016,Adalia bipunctata,41.3214038965,-105.5399401859,5.0
332,I-naturalist,Pennsylvania,2016,Adalia bipunctata,39.808699,-75.927092,157.0
333,The Lost Ladybugs,Alberta,2016,Adalia bipunctata,53.8810997,-112.33699,0.0
334,Bugguide.net,Washington,2016,Adalia bipunctata,45.861905,-120.956947,0.0
335,The Lost Ladybugs,New York,2016,Adalia bipunctata,40.6924514,-73.990356,0.0
336,The Lost Ladybugs,New York,2016,Adalia bipunctata,40.6878814,-73.940597,0.0
337,Centre for Biodiversity Genomics,Alberta,2016,Adalia bipunctata,50.91,-114.08,0.0
338,The Lost Ladybugs,Montana,2016,Adalia bipunctata,45.6793212,-111.03318,0.0
339,I-naturalist,Montana,2016,Adalia bipunctata,46.58995332,-112.02294042,7.0
340,I-naturalist,Montana,2016,Adalia bipunctata,46.588719,-112.038738,11.0
341,"University of Guelph, Centre for Biodiversity Genomics",Alberta,2016,Adalia bipunctata,50.90999984741211,-114.08000183105467,0.0
342,The Lost Ladybugs,Saskatchewan,2015,Adalia bipunctata,50.7972984,-104.93599,0.0
343,Centre for Biodiversity Genomics,Saskatchewan,2015,Adalia bipunctata,52.0,-106.97,0.0
344,,Saskatchewan,2015,Adalia bipunctata,52.003,-106.977,0.0
345,I-naturalist,California,2014,Adalia bipunctata,34.0168333333,-118.2878333333,0.0
346,I-naturalist,Saskatchewan,2014,Adalia bipunctata,52.148269,-106.604977,398.0
347,,Alberta,2015,Adalia bipunctata,53.71,-111.74,0.0
348,The Lost Ladybugs,Montana,2015,Adalia bipunctata,46.5897598,-112.0212,0.0
349,I-naturalist,Saskatchewan,2014,Adalia bipunctata,50.4909188412,-104.609918072,129.0
350,Utah Museum of Natural History,Utah,2015,Adalia bipunctata,40.76219177246094,-111.82111358642578,28.0
351,,Saskatchewan,2015,Adalia bipunctata,52.44,-109.15,0.0
352,,Saskatchewan,2015,Adalia bipunctata,52.0,-106.98,0.0
353,,Alberta,2015,Adalia bipunctata,51.09,-113.94,0.0
354,,Alberta,2015,Adalia bipunctata,53.52,-113.32,0.0
355,,Alberta,2015,Adalia bipunctata,49.67,-112.81,0.0
356,I-naturalist,Washington,2015,Adalia bipunctata,47.666738,-117.40517,0.0
357,Bugguide.net,California,2015,Adalia bipunctata,32.904616,-117.062993,0.0
358,The Lost Ladybugs,Washington,2015,Adalia bipunctata,47.603569,-122.32945,0.0
359,I-naturalist,Saskatchewan,2014,Adalia bipunctata,50.4910617539,-104.610135331,33.0
360,Bugguide.net,Arizona,2014,Adalia bipunctata,34.650332,-112.414707,0.0
361,The Lost Ladybugs,Colorado,2014,Adalia bipunctata,39.7584495,-105.08049,0.0
362,The Lost Ladybugs,Rhode Island,2014,Adalia bipunctata,41.8238716,-71.411987,0.0
363,The Lost Ladybugs,Oregon,2014,Adalia bipunctata,43.8768005,-116.99565,0.0
364,Bugguide.net,New Mexico,2014,Adalia bipunctata,35.101046,-106.612469,0.0
365,Bugguide.net,New Hampshire,2014,Adalia bipunctata,43.515202,-71.436077,0.0
366,The Lost Ladybugs,Colorado,2014,Adalia bipunctata,38.8417663,-104.84572,0.0
367,I-naturalist,California,2014,Adalia bipunctata,37.770867,-122.447623,191.0
368,The Lost Ladybugs,Colorado,2014,Adalia bipunctata,40.3062095,-105.07916,0.0
369,The Lost Ladybugs,Colorado,2014,Adalia bipunctata,39.7109184,-105.08206,0.0
370,The Lost Ladybugs,Colorado,2014,Adalia bipunctata,39.7400093,-104.9923,0.0
371,The Lost Ladybugs,Colorado,2014,Adalia bipunctata,40.073769,-105.18089,0.0
372,The Lost Ladybugs,Colorado,2014,Adalia bipunctata,39.7714,-105.1008,0.0
373,The Lost Ladybugs,California,2014,Adalia bipunctata,37.338581,-121.88556,0.0
374,The Lost Ladybugs,California,2014,Adalia bipunctata,37.8044,-122.2708,0.0
375,I-naturalist,Colorado,2014,Adalia bipunctata,38.284514249,-104.6099567413,61.0
376,The Lost Ladybugs,Washington,2015,Adalia bipunctata,47.7913017,-122.22899,0.0
377,"Ministry of Natural Resources or Smithsonian Institution, National Museum of Natural History",Utah,2015,Adalia bipunctata,40.762193,-111.821116,0.0
378,,Manitoba,2015,Adalia bipunctata,50.44,-100.59,0.0
379,I-naturalist,California,2015,Adalia bipunctata,37.759457,-122.511556,304.0
380,I-naturalist,California,2015,Adalia bipunctata,37.759282,-122.509373,19.0
381,I-naturalist,California,2015,Adalia bipunctata,37.759774,-122.505672,10.0
382,The Lost Ladybugs,Colorado,2015,Adalia bipunctata,39.7584495,-105.08049,0.0
383,The Lost Ladybugs,Colorado,2015,Adalia bipunctata,38.8334312,-104.8218,0.0
384,The Lost Ladybugs,Colorado,2015,Adalia bipunctata,40.186856,-105.14964,0.0
385,I-naturalist,California,2015,Adalia bipunctata,37.848778,-122.252339,5.0
386,,British Columbia,2015,Adalia bipunctata,49.21,-123.97,0.0
387,The Lost Ladybugs,Idaho,2015,Adalia bipunctata,46.7323493,-117.00054,0.0
388,The Lost Ladybugs,Illinois,2015,Adalia bipunctata,41.8842506,-87.632446,0.0
389,The Lost Ladybugs,Colorado,2015,Adalia bipunctata,40.4232711,-104.69445,0.0
390,The Lost Ladybugs,Colorado,2015,Adalia bipunctata,39.688,-104.6897,0.0
391,I-naturalist,Washington,2015,Adalia bipunctata,47.66663,-117.406331,0.0
392,,Saskatchewan,2015,Adalia bipunctata,52.444,-109.153,0.0
393,The Lost Ladybugs,Idaho,2015,Adalia bipunctata,42.5332908,-114.29956,0.0
394,I-naturalist,California,2015,Adalia bipunctata,39.274961,-120.120532,26.0
395,I-naturalist,California,2015,Adalia bipunctata,37.76099231,-122.42632475,9.0
396,I-naturalist,California,2015,Adalia bipunctata,37.313098,-122.063523,0.0
397,,Alberta,2015,Adalia bipunctata,53.51,-113.49,0.0
398,The Lost Ladybugs,Oregon,2015,Adalia bipunctata,43.8768005,-116.99565,0.0
399,I-naturalist,Oregon,2015,Adalia bipunctata,45.52669,-122.662365,3.0
400,I-naturalist,New York,2015,Adalia bipunctata,40.7010108095,-73.9959902198,15.0
401,The Lost Ladybugs,New Mexico,2015,Adalia bipunctata,32.89885,-107.8235,0.0
402,I-naturalist,New Mexico,2015,Adalia bipunctata,36.413253,-105.568646,192.0
403,I-naturalist,New Mexico,2015,Adalia bipunctata,35.690294,-105.888138,196.0
404,The Lost Ladybugs,New York,2015,Adalia bipunctata,40.6924514,-73.990356,0.0
405,Bugguide.net,New Mexico,2015,Adalia bipunctata,36.527237,-105.648564,0.0
406,Bugguide.net,New Mexico,2015,Adalia bipunctata,35.588826,-106.007134,0.0
407,The Lost Ladybugs,New York,2015,Adalia bipunctata,42.8854408,-78.878463,0.0
408,The Lost Ladybugs,New York,2015,Adalia bipunctata,40.6955375,-73.995338,0.0
409,I-naturalist,North Carolina,2015,Adalia bipunctata,35.025216,-79.004639,65.0
410,The Lost Ladybugs,California,2015,Adalia bipunctata,37.2551002,-119.61752,0.0
411,The Lost Ladybugs,California,2015,Adalia bipunctata,37.7771186,-122.41963,0.0
412,I-naturalist,Ontario,2016,Adalia bipunctata,45.3510552516,-75.8616900444,111.0
413,I-naturalist,Alberta,2020,Adalia bipunctata,53.3638191223,-113.4274215698,0.0
414,I-naturalist,California,2016,Adalia bipunctata,41.8017747991,-120.2064800333,214.0
415,I-naturalist,California,2016,Adalia bipunctata,37.7658810079,-122.4567050953,60.0
416,I-naturalist,New York,2017,Adalia bipunctata,40.6792133333,-73.9578466667,0.0
417,I-naturalist,New York,2017,Adalia bipunctata,40.6672370865,-73.982397512,301.0
418,I-naturalist,New York,2017,Adalia bipunctata,41.1829916667,-73.68708,0.0
419,I-naturalist,New York,2017,Adalia bipunctata,40.64262,-73.968381,2.0
420,The Lost Ladybugs,New York,2017,Adalia bipunctata,42.8854408,-78.878463,0.0
421,The Lost Ladybugs,New York,2017,Adalia bipunctata,40.6924514,-73.990356,0.0
422,I-naturalist,New York,2017,Adalia bipunctata,40.6524947685,-74.0030022908,4.0
423,The Lost Ladybugs,New York,2017,Adalia bipunctata,42.9370803,-75.610694,0.0
424,Bugguide.net,Oregon,2017,Adalia bipunctata,45.325011,-118.031311,0.0
425,I-naturalist,Ontario,2017,Adalia bipunctata,48.3757314361,-89.2858487295,21.0
426,The Lost Ladybugs,North Dakota,2017,Adalia bipunctata,47.9127777,-97.041388,0.0
427,I-naturalist,Ontario,2017,Adalia bipunctata,48.3757119137,-89.2861695334,6.0
428,I-naturalist,Alberta,2017,Adalia bipunctata,50.9395817777,-113.9800751988,98.0
429,I-naturalist,Manitoba,2018,Adalia bipunctata,52.12432142,-101.25396728,7.0
430,I-naturalist,New Mexico,2017,Adalia bipunctata,35.1328253037,-106.5182876587,977.0
431,I-naturalist,Illinois,2018,Adalia bipunctata,41.7896097992,-87.6274707076,10.0
432,I-naturalist,New York,2017,Adalia bipunctata,40.6525154257,-74.0030282279,8.0
433,I-naturalist,Arizona,2017,Adalia bipunctata,35.378973,-111.786404,866.0
434,I-naturalist,Ontario,2017,Adalia bipunctata,43.662437,-79.426176,0.0
435,I-naturalist,Alberta,2017,Adalia bipunctata,52.8728957284,-118.0836791977,19.0
436,I-naturalist,Ontario,2017,Adalia bipunctata,45.321468,-79.232141,0.0
437,I-naturalist,Colorado,2017,Adalia bipunctata,40.7427484708,-109.0041292148,6.0
438,The Lost Ladybugs,Colorado,2017,Adalia bipunctata,40.0157394,-105.27924,0.0
439,I-naturalist,California,2017,Adalia bipunctata,34.199995,-118.1655055,0.0
440,I-naturalist,New York,2017,Adalia bipunctata,40.65597125,-73.9967607904,31.0
441,I-naturalist,Colorado,2017,Adalia bipunctata,39.6050189878,-105.0836583875,33.0
442,I-naturalist,Idaho,2017,Adalia bipunctata,46.7427681065,-116.985734403,2.0
443,The Lost Ladybugs,Idaho,2017,Adalia bipunctata,43.6076087,-116.19339,0.0
444,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.4419917371,-104.6228397979,19.0
445,I-naturalist,Colorado,2017,Adalia bipunctata,40.3117783333,-104.90747,0.0
446,I-naturalist,Colorado,2017,Adalia bipunctata,38.9513766021,-104.7753903364,5.0
447,I-naturalist,Colorado,2017,Adalia bipunctata,40.4053510402,-105.0969192021,19.0
448,I-naturalist,British Columbia,2017,Adalia bipunctata,50.67307373,-120.3670692444,122.0
449,I-naturalist,British Columbia,2017,Adalia bipunctata,48.4847591,-123.5482743,179.0
450,I-naturalist,Illinois,2018,Adalia bipunctata,41.9190133333,-87.6764916667,65.0
451,I-naturalist,Idaho,2018,Adalia bipunctata,46.7272397222,-116.9660597222,0.0
452,I-naturalist,Utah,2018,Adalia bipunctata,40.7212424884,-111.8445997966,5.0
453,I-naturalist,Utah,2018,Adalia bipunctata,40.7507046,-111.88381412,10.0
454,I-naturalist,Utah,2018,Adalia bipunctata,40.79074436,-111.91911586,6.0
455,I-naturalist,Utah,2018,Adalia bipunctata,40.748194865,-111.8441779941,31.0
456,I-naturalist,Utah,2018,Adalia bipunctata,40.7247883333,-111.82408,5.0
457,I-naturalist,Utah,2018,Adalia bipunctata,40.73656591,-111.92443992,9.0
458,I-naturalist,Utah,2018,Adalia bipunctata,40.9837133333,-111.903855,5.0
459,I-naturalist,Washington,2018,Adalia bipunctata,47.6961708056,-122.3732070833,0.0
460,I-naturalist,Wyoming,2018,Adalia bipunctata,41.3176,-105.585595,10.0
461,Bugguide.net,Oregon,2018,Adalia bipunctata,45.325011,-118.031311,0.0
462,I-naturalist,Oregon,2018,Adalia bipunctata,45.5634196288,-122.6729807022,367.0
463,I-naturalist,British Columbia,2018,Adalia bipunctata,49.2677898234,-123.12584905,19.0
464,I-naturalist,Washington,2018,Adalia bipunctata,46.9653619055,-119.3220484257,15.0
465,I-naturalist,Washington,2018,Adalia bipunctata,47.6737058768,-117.347446382,344.0
466,Bugguide.net,Utah,2018,Adalia bipunctata,41.595787,-112.480319,0.0
467,I-naturalist,Saskatchewan,2018,Adalia bipunctata,50.4419915226,-104.6228489509,22.0
468,I-naturalist,Utah,2018,Adalia bipunctata,40.7084930689,-111.856698068,10.0
469,I-naturalist,Utah,2018,Adalia bipunctata,40.7042507873,-111.7985654625,16.0
470,The Lost Ladybugs,Oregon,2018,Adalia bipunctata,44.2725715,-121.17588,0.0
471,I-naturalist,Idaho,2018,Adalia bipunctata,46.7427490519,-116.985612188,5.0
472,I-naturalist,Idaho,2018,Adalia bipunctata,46.7427040197,-116.9858777267,2.0
473,I-naturalist,Idaho,2018,Adalia bipunctata,46.7273597222,-116.9663413889,0.0
474,I-naturalist,Oregon,2018,Adalia bipunctata,44.2577319732,-121.2120408566,5.0
475,I-naturalist,South Dakota,2018,Adalia bipunctata,44.37190776,-100.36329207,9.0
476,I-naturalist,Utah,2018,Adalia bipunctata,40.7643604153,-111.8227588016,65.0
477,I-naturalist,Alberta,2018,Adalia bipunctata,50.9395682564,-113.9807082,98.0
478,I-naturalist,Utah,2018,Adalia bipunctata,40.7367096977,-111.9243376734,3.0
479,I-naturalist,Utah,2018,Adalia bipunctata,40.736176126,-111.9250885932,8.0
480,I-naturalist,Utah,2018,Adalia bipunctata,40.5712661743,-111.9723434448,0.0
481,I-naturalist,Utah,2018,Adalia bipunctata,40.5714631471,-111.9722164701,65.0
482,I-naturalist,Utah,2018,Adalia bipunctata,40.2749222378,-111.7098282651,5.0
483,I-naturalist,Utah,2018,Adalia bipunctata,41.4346156807,-111.9430160248,122.0
484,I-naturalist,Utah,2018,Adalia bipunctata,40.5220090501,-111.8654970669,22.0
485,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.4420133333,-104.6229783333,0.0
486,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.442,-104.6228716667,0.0
487,I-naturalist,California,2017,Adalia bipunctata,37.761235,-122.4738780556,0.0
488,I-naturalist,California,2017,Adalia bipunctata,39.2758053937,-120.1216442583,48.0
489,I-naturalist,California,2017,Adalia bipunctata,37.7360229096,-122.4878861391,24.0
490,I-naturalist,California,2017,Adalia bipunctata,37.7361190372,-122.4878298843,116.0
491,I-naturalist,California,2017,Adalia bipunctata,37.7360861018,-122.4878745512,102.0
492,I-naturalist,California,2017,Adalia bipunctata,37.7361475208,-122.4878601752,42.0
493,The Lost Ladybugs,Washington,2016,Adalia bipunctata,46.9273986,-117.6847,0.0
494,I-naturalist,California,2017,Adalia bipunctata,37.7359390625,-122.4878562958,84.0
495,I-naturalist,California,2017,Adalia bipunctata,37.7361395259,-122.4877794676,47.0
496,I-naturalist,California,2017,Adalia bipunctata,37.7360589954,-122.4878729843,46.0
497,I-naturalist,California,2017,Adalia bipunctata,37.735802809,-122.4876063145,346.0
498,I-naturalist,California,2017,Adalia bipunctata,37.7361084204,-122.487890175,108.0
499,I-naturalist,California,2017,Adalia bipunctata,37.7360935894,-122.4878807883,261.0
500,I-naturalist,California,2017,Adalia bipunctata,37.7361453766,-122.4878755498,76.0
501,I-naturalist,California,2017,Adalia bipunctata,37.736133212,-122.4878773304,85.0
502,I-naturalist,California,2017,Adalia bipunctata,37.7358998855,-122.487895772,404.0
503,The Lost Ladybugs,Washington,2016,Adalia bipunctata,46.9970283,-120.54872,0.0
504,"Ministry of Natural Resources or Smithsonian Institution, National Museum of Natural History",Utah,2016,Adalia bipunctata,40.746266,-111.861441,0.0
505,I-naturalist,California,2016,Adalia bipunctata,37.770867,-122.447623,191.0
506,Kathryn Kalmbach Herbarium (Denver Botanic Gardens),Colorado,2016,Adalia bipunctata,39.73221969604492,-104.9631805419922,23.0
507,I-naturalist,Colorado,2016,Adalia bipunctata,39.1508305,-108.7425783333,0.0
508,I-naturalist,California,2016,Adalia bipunctata,37.760577944,-122.5040487243,6.0
509,I-naturalist,Colorado,2016,Adalia bipunctata,40.5448397812,-105.1104303449,72.0
510,I-naturalist,California,2016,Adalia bipunctata,37.3185138451,-122.061727433,16.0
511,The Lost Ladybugs,Washington,2016,Adalia bipunctata,47.1319313,-119.27715,0.0
512,The Lost Ladybugs,Illinois,2016,Adalia bipunctata,41.880001,-87.778907,0.0
513,I-naturalist,California,2016,Adalia bipunctata,37.929387,-122.338807,6.0
514,The Lost Ladybugs,Colorado,2016,Adalia bipunctata,39.5437393,-104.94634,0.0
515,The Lost Ladybugs,Colorado,2016,Adalia bipunctata,38.8334312,-104.8218,0.0
516,I-naturalist,California,2016,Adalia bipunctata,37.760552848,-122.5040922815,19.0
517,I-naturalist,California,2016,Adalia bipunctata,37.7605546206,-122.5040906033,20.0
518,I-naturalist,California,2016,Adalia bipunctata,37.7597221003,-122.5054677448,19.0
519,The Lost Ladybugs,Illinois,2016,Adalia bipunctata,41.8842506,-87.632446,0.0
520,I-naturalist,California,2017,Adalia bipunctata,37.7360203612,-122.487812868,271.0
521,I-naturalist,California,2017,Adalia bipunctata,37.7361075127,-122.4877354314,227.0
522,I-naturalist,California,2017,Adalia bipunctata,37.7358729332,-122.487818911,102.0
523,I-naturalist,Saskatchewan,2017,Adalia bipunctata,52.1248428757,-106.6530436837,10.0
524,I-naturalist,Saskatchewan,2017,Adalia bipunctata,52.1418246466,-106.6578483583,91.0
525,I-naturalist,Saskatchewan,2017,Adalia bipunctata,52.1423638333,-106.65763,0.0
526,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.4421043583,-104.6229242721,20.0
527,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.6543583333,-104.8629083333,0.0
528,Bugguide.net,Colorado,2017,Adalia bipunctata,40.058094,-105.195154,0.0
529,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.4416283333,-104.6225133333,0.0
530,I-naturalist,Washington,2017,Adalia bipunctata,46.6157164175,-120.466023981,4.0
531,I-naturalist,Washington,2017,Adalia bipunctata,47.6274216667,-117.5364216667,0.0
532,I-naturalist,Washington,2017,Adalia bipunctata,47.6960906982,-122.3739852905,0.0
533,I-naturalist,Washington,2017,Adalia bipunctata,48.0908519328,-123.1131416494,24.0
534,I-naturalist,Washington,2017,Adalia bipunctata,47.6987457275,-122.3710708618,0.0
535,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.4391965892,-104.6173550628,118.0
536,I-naturalist,Saskatchewan,2017,Adalia bipunctata,50.4413633333,-104.6202383333,0.0
537,Bugguide.net,California,2017,Adalia bipunctata,39.187495,-122.152389,0.0
538,I-naturalist,California,2017,Adalia bipunctata,37.736086054,-122.4878381057,151.0
539,I-naturalist,California,2017,Adalia bipunctata,37.7361415751,-122.487812131,77.0
540,I-naturalist,California,2017,Adalia bipunctata,39.3058773,-122.7128433,411.0
541,I-naturalist,California,2017,Adalia bipunctata,37.7361305278,-122.4878518673,56.0
542,I-naturalist,California,2017,Adalia bipunctata,37.7359860057,-122.4878463454,50.0
543,I-naturalist,California,2017,Adalia bipunctata,37.7358349444,-122.4878595843,116.0
544,I-naturalist,California,2017,Adalia bipunctata,37.7361788176,-122.4878077715,44.0
